001_BL04.set,1,-1.914454,BL04
002_BL04.set,1,-2.102746,BL04
003_BL04.set,1,-2.007748,BL04
004_BL04.set,1,-3.346398,BL04
005_BL04.set,1,-10.237181,BL04
006_BL04.set,1,-5.098537,BL04
007_BL04.set,1,-4.122599,BL04
