001_BL02.set,1,2.648499,BL02
002_BL02.set,1,-2.234730,BL02
003_BL02.set,1,-2.752041,BL02
004_BL02.set,1,-4.296540,BL02
005_BL02.set,1,-9.017477,BL02
006_BL02.set,1,-5.334172,BL02
007_BL02.set,1,-3.059018,BL02
