001_IBOE.set,1,-1.281348,IBOE
002_IBOE.set,1,3.264236,IBOE
003_IBOE.set,1,0.234682,IBOE
004_IBOE.set,1,0.181874,IBOE
005_IBOE.set,1,-10.070860,IBOE
006_IBOE.set,1,-4.636623,IBOE
007_IBOE.set,1,-1.162631,IBOE
