001_BL03.set,1,-3.448016,BL03
002_BL03.set,1,-2.811364,BL03
003_BL03.set,1,-3.023463,BL03
004_BL03.set,1,-4.412537,BL03
005_BL03.set,1,-9.770509,BL03
006_BL03.set,1,-5.613819,BL03
007_BL03.set,1,-3.594008,BL03
